Source,Target,Weight
DominionFraud,Truth,2
DonaldTrump,stopthesteal,1
DontBeFooled,EricAdams,1
DontBeFooled,Harlem,1
DontBeFooled,NYCBOE,1
DontBeFooled,NYCElection2021,1
DontBeFooled,ShaunAbreu,1
DontBeFooled,StopRealSteal,1
DontBeFooled,StopTheSteal,1
DontBeFooled,Trump,1
DrainTheSwamp,ElectionLaws,1
DrainTheSwamp,StopTheSteal,3
DrainTheSwamp,SwampNeedsDraining,2
DrainTheSwamp,TrueTheVote,2
DrainTheSwamp,VA,1
DrainTheSwamp,Virginia,1
Dying,Exploited,1
Dying,FINE,1
Dying,FactsMatter,1
Dying,Hospitalized,1
Dying,ImmuneSystem,1
Dying,Lied,1
Dying,StopTheSteal,1
Dying,TruthMatters,1
Dying,UnVaccinated,1
Dying,Used,1
Dying,Vaccines,1
ERC20,GEM,1
ERC20,Squeeze,1
ERC20,StoptheSteal,1
ERC20,WalletWatcher,1
ERC20,WaronCryptoTerror,1
ERC20,WaronRugs,1
ERC20,cryptocurrency,1
ERC20,cryptogem,1
ERC20,investing,1
ERC20tokens,GEM,1
ERC20tokens,StoptheSteal,1
ERC20tokens,WalletWatcher,1
ERC20tokens,WaronCryptoTerrro,1
ERC20tokens,WaronRugs,1
ERC20tokens,altcoin,1
ERC20tokens,blockchain,1
ERC20tokens,cryptocurrencies,1
Election,Hate,1
Election,Hateful,1
Election,Republicans,1
Election,StoptheSteal,1
Election,Trump,1
Election2020,FloridaMan,1
Election2020,StopTheSteal,1
Election2020,Trump,1
ElectionIntegrity,Elections2022,1
ElectionIntegrity,StopTheSteal,1
ElectionIntegrity,VoterID,1
ElectionIntegrity,electionfraud,1
ElectionIntegrity,stopthesteal,1
ElectionInterference,FactGate,1
ElectionInterference,HowDemocracyEnds,1
ElectionInterference,Republicans,1
ElectionInterference,StopTheSteal,1
ElectionInterference,TrumpCoupPlot,1
ElectionLaw,Emails,1
ElectionLaw,Expenses,1
ElectionLaw,Facebook,1
ElectionLaw,Florida,1
ElectionLaw,Generals,1
ElectionLaw,January5th,1
ElectionLaw,January6th,1
ElectionLaw,Liability,1
ElectionLaw,Missouri,1
ElectionLaw,MissouriAG,1
ElectionLaw,RAGA,1
ElectionLaw,RLDF,1
ElectionLaw,Report,1
ElectionLaw,RoboCalls,1
ElectionLaw,StopTheSteal,1
ElectionLaw,TheBusinessOfMakingFriends,1
ElectionLaw,USCOC,1
ElectionLaw,WarGames,1
ElectionLaws,StopTheSteal,1
ElectionLaws,SwampNeedsDraining,1
ElectionLaws,TrueTheVote,1
ElectionLaws,VA,1
ElectionLaws,Virginia,1
Elections2022,VoterID,1
Elections2022,electionfraud,1
Elections2022,stopthesteal,1
Emails,Expenses,1
Emails,Facebook,1
Emails,Florida,1
Emails,Generals,1
Emails,January5th,1
Emails,January6th,1
Emails,Liability,1
Emails,Missouri,1
Emails,MissouriAG,1
Emails,RAGA,1
Emails,RLDF,1
Emails,Report,1
Emails,RoboCalls,1
Emails,StopTheSteal,1
Emails,TheBusinessOfMakingFriends,1
Emails,USCOC,1
Emails,WarGames,1
EmancipationProclamation,GOP,1
EmancipationProclamation,Hope,1
EmancipationProclamation,Juneteenth,1
EmancipationProclamation,SCOTUS,1
EmancipationProclamation,StopTheSteal,1
EmancipationProclamation,Texas,1
EmancipationProclamation,USA,1
EmancipationProclamation,VoteBlue,1
EmancipationProclamation,VoteBlueToSaveAmerica,1
EmancipationProclamation,racist,1
EmancipationProclamation,slaves,1
Employees,anditsgone,1
Employees,coinbasesteal,1
Employees,crypto,1
Employees,nucypher,1
Employees,stopthesteal,1
EmptyShelvesBiden,Stopthesteal,1
EmptyShelvesJoe,FJB,1
EmptyShelvesJoe,FJoeBiden,1
EmptyShelvesJoe,LetsGoBrandon,1
EmptyShelvesJoe,StopTheSteal,1
EmptyShelvesJoe,Throwback,1
EmptyShelvesJoe,ThrowbackThursdays,1
EmptyShelvesJoe,stopthesteal,1
EnforceTheSubpeonas,StopTheSteal,1
EnoughIsEnough,GOP,1
EnoughIsEnough,GreedOverPeople,1
EnoughIsEnough,Kleptocrats,1
EnoughIsEnough,NoMoreTaxEvasion,1
EnoughIsEnough,SouthDakota,1
EnoughIsEnough,StopTheSteal,1
EnoughIsEnough,TaxAvoidanceState,1
EricAdams,Harlem,1
EricAdams,NYCBOE,1
EricAdams,NYCElection2021,1
EricAdams,ShaunAbreu,1
EricAdams,StopRealSteal,1
EricAdams,StopTheSteal,1
EricAdams,Trump,1
EveryLegalVote,FairElection,1
EveryLegalVote,ForensicAudit,1
EveryLegalVote,GetRidDominion,1
EveryLegalVote,GetRidOfRino,1
EveryLegalVote,MAGA,1
EveryLegalVote,RiggedElections,1
EveryLegalVote,StealWasReal,1
EveryLegalVote,StopTheSteal,1
EveryLegalVote,TrumpWon2020,1
ExpandtheCourt,MitchMcConnell,1
ExpandtheCourt,SCOTUS,1
ExpandtheCourt,StOPtheSTEAL,1
ExpandtheCourt,SupremeCourt,1
ExpandtheCourt,Trump,1
Expenses,Facebook,1
Expenses,Florida,1
Expenses,Generals,1
Expenses,January5th,1
Expenses,January6th,1
Expenses,Liability,1
Expenses,Missouri,1
Expenses,MissouriAG,1
Expenses,RAGA,1
Expenses,RLDF,1
Expenses,Report,1
Expenses,RoboCalls,1
Expenses,StopTheSteal,1
Expenses,TheBusinessOfMakingFriends,1
Expenses,USCOC,1
Expenses,WarGames,1
Exploited,FINE,1
Exploited,FactsMatter,1
Exploited,Hospitalized,1
Exploited,ImmuneSystem,1
Exploited,Lied,1
Exploited,StopTheSteal,1
Exploited,TruthMatters,1
Exploited,UnVaccinated,1
Exploited,Used,1
Exploited,Vaccines,1
FBI,PaulManafort,21
FBI,Putin,21
FBI,Russia,1
FBI,StopTheSteal,1
FBI,Trump,1
FBRParty,MAGA,1
FBRParty,Resist,1
FBRParty,SeditionHasConsequences,1
FBRParty,StopTheSteal,1
FBRParty,Trump,1
FINE,FactsMatter,1
FINE,Hospitalized,1
FINE,ImmuneSystem,1
FINE,Lied,1
FINE,StopTheSteal,1
FINE,TruthMatters,1
FINE,UnVaccinated,1
FINE,Used,1
FINE,Vaccines,1
FJB,stopthesteal,1
FJBiden,FKamala,2
FJBiden,Flashback,2
FJBiden,StopTheSteal,1
FJBiden,TrumpWon,1
FJoeBiden,LetsGoBrandon,1
FJoeBiden,StopTheSteal,1
FJoeBiden,Throwback,1
FJoeBiden,ThrowbackThursdays,1
FKamala,Flashback,2
FKamala,StopTheSteal,1
FKamala,TrumpWon,1
FRAUD2020,STOPTHESTEAL,1
Facebook,Florida,1
Facebook,Generals,1
Facebook,January5th,1
Facebook,January6th,1
Facebook,Liability,1
Facebook,Missouri,1
Facebook,MissouriAG,1
Facebook,RAGA,1
Facebook,RLDF,1
Facebook,Report,1
Facebook,RoboCalls,1
Facebook,StopTheSteal,1
Facebook,TheBusinessOfMakingFriends,1
Facebook,USCOC,1
Facebook,WarGames,1
FactGate,HowDemocracyEnds,1
FactGate,Republicans,1
FactGate,StopTheSteal,1
FactGate,TrumpCoupPlot,1
Facts,MakeItMakeSense,1
Facts,StopTheSteal,2
Facts,THELAW,2
Facts,TheWorldIsWatching,1
Facts,Truth,2
FactsMatter,Hospitalized,1
FactsMatter,ImmuneSystem,1
FactsMatter,Lied,1
FactsMatter,StopTheSteal,1
FactsMatter,TruthMatters,1
FactsMatter,UnVaccinated,1
FactsMatter,Used,1
FactsMatter,Vaccines,1
FairElection,ForensicAudit,1
FairElection,GetRidDominion,1
FairElection,GetRidOfRino,1
FairElection,MAGA,1
FairElection,RiggedElections,1
FairElection,StealWasReal,1
FairElection,StopTheSteal,1
FairElection,TrumpWon2020,1
FamiliesBelongTogether,GoodbyeAFCC,1
FamiliesBelongTogether,SANMATEO,1
FamiliesBelongTogether,icbkidnappers,1
Fancelli,Heiress,1
Fancelli,Insurrection,1
Fancelli,MAGASeditionRiot,1
Fancelli,Publix,20
Fancelli,RAGA,1
Fancelli,Robocall,1
Fancelli,StopTheSteal,1
FarRight,GoP,1
FarRight,HoodCounty,1
FarRight,MicheleCarew,1
FarRight,StopTheSteal,1
FarRight,Texas,1
FarRight,tRump,1
Finchem,Fredericks,1
Finchem,GlennYoungkin,1
Finchem,January6thinsurrection,1
Finchem,MarkFinchem,1
Finchem,Paine,1
Finchem,QAnon,1
Finchem,RepMarkFinchem,1
Finchem,Satanic,1
Finchem,StopTheSteal,1
Finchem,Trump,1
Finchem,VA,1
Finchem,Virginia,1
Finchem,Youngkin,1
Finchem,ZakPaine,1
Finchem,audit,1
Finchem,cabal,1
Finchem,cannibalistic,1
Finchem,patriots,1
Finchem,pedophiles,1
Finchem,rioters,1
Fix2020Now,SaveAmerica,1
Fix2020Now,StopTheSteal,1
Flashback,StopTheSteal,1
Flashback,TrumpWon,1
FlatEarther,FormerGuy,1
FlatEarther,InjectBleach,1
FlatEarther,Resist,1
FlatEarther,StopTheSteal,1
FlatEarther,Trumpvirus,1
Florida,Generals,1
Florida,January5th,1
Florida,January6th,1
Florida,Liability,1
Florida,Missouri,1
Florida,MissouriAG,1
Florida,RAGA,1
Florida,RLDF,1
Florida,Report,1
Florida,RoboCalls,1
Florida,StopTheSteal,1
Florida,TheBusinessOfMakingFriends,1
Florida,USCOC,1
Florida,WarGames,1
FloridaMan,StopTheSteal,1
FloridaMan,Trump,1
ForProfitPrisons,InstitutionalRacism,1
ForProfitPrisons,Jan6th,1
ForProfitPrisons,Maga,1
ForProfitPrisons,Marijuana,1
ForProfitPrisons,MerrickGarland,1
ForProfitPrisons,NancyPelosi,1
ForProfitPrisons,Pennsylvania,1
ForProfitPrisons,RussellAllen,1
ForProfitPrisons,Sentencing,1
ForProfitPrisons,StopTheSteal,1
ForProfitPrisons,mississippi,1
ForProfitPrisons,washingtondc,1
ForensicAudit,GetRidDominion,1
ForensicAudit,GetRidOfRino,1
ForensicAudit,MAGA,2
ForensicAudit,RiggedElections,1
ForensicAudit,Scientific,2
ForensicAudit,StealWasReal,1
ForensicAudit,StopTheSteal,4
ForensicAudit,Trump,2
ForensicAudit,Trump2020,3
ForensicAudit,TrumpWon2020,1
FormerGuy,GOP,1
FormerGuy,Hope,1
FormerGuy,InjectBleach,1
FormerGuy,Jan6,1
FormerGuy,Jan6NeverAgain,1
FormerGuy,Republicans,1
FormerGuy,Resist,1
FormerGuy,StopTheSteal,2
FormerGuy,Trumpvirus,1
FormerGuy,USA,1
FormerGuy,VoteBlue,1
FormerGuy,facebookwhistleblower,1
France,GiletsJaunes,1
France,Macron,1
France,STOPtheSTEAL,1
France,Terrorisme,1
France,manifs,1
France,soignants,1
France,vaccination,1
Fraudit,GOPTraitorsToDemocracy,1
Fraudit,IowaAudit,1
Fraudit,Resist,1
Fraudit,StopTheSteal,2
Fraudit,WisconsinFraudit,1
Fraudit,tuesdayvibe,1
Fredericks,GlennYoungkin,1
Fredericks,January6thinsurrection,1
Fredericks,MarkFinchem,1
Fredericks,Paine,1
Fredericks,QAnon,1
Fredericks,RepMarkFinchem,1
Fredericks,Satanic,1
Fredericks,StopTheSteal,1
Fredericks,Trump,1
Fredericks,VA,1
Fredericks,Virginia,1
Fredericks,Youngkin,1
Fredericks,ZakPaine,1
Fredericks,audit,1
Fredericks,cabal,1
Fredericks,cannibalistic,1
Fredericks,patriots,1
Fredericks,pedophiles,1
Fredericks,rioters,1
FreeTrade,RestorePA,1
FreeTrade,StopTheSteal,1
GEM,Squeeze,2
GEM,StoptheSteal,3
GEM,WalletWatcher,3
